统计日期,平台,子平台,产品名称,销售数量,销售金额
2026-8-11,抖音,抖音,三元青提芝士杯酸130g*24,191,10747.57
2026-8-11,抖音,抖音,北京酸奶原味瓶200g*24,368,20920.8
2026-8-11,抖音,抖音,北京酸奶原味杯130g*24,586,24869.84
2026-8-11,抖音,抖音,北京酸奶草莓杯130g*24,238,12271.28
2026-8-11,抖音,抖音,北京酸奶酸木瓜杯130g*24,282,15120.84
2026-8-11,抖音,抖音,北京酸奶青柠杯130g*24,196,10631.04
2026-8-11,抖音,抖音,北京酸奶草莓瓶200g*24,30,2235
2026-8-11,抖音,抖音,北京酸奶酸木瓜瓶200g*24,12,910.68
2026-8-11,抖音,抖音,北京酸奶青柠瓶200g*24,6,440.04
2026-8-11,抖音,抖音,烤橙子陈皮爆珠杯酸130g*24,124,6844.8
2026-8-11,抖音,抖音,玻璃杯,58,0
2026-8-11,抖音,抖音,礼盒,1,0
2026-8-11,抖音,抖音,蜂蜜,57,0
2026-8-11,抖音,抖音,语音包2.0,5,0
2026-8-11,抖音,抖音,镭射卡,13,0
2026-8-11,抖音,抖音,雪凝奶皮子酸奶原味800g*12,62,5354.32
2026-8-11,抖音,抖音,雪凝炭烧奶皮子杯酸130g*24,17,528.02
2026-8-11,抖音,抖音,雪凝炭烧奶皮子酸奶盒装800g*12,114,10752.48
2026-8-11,拼多多,拼多多,100g原味酸奶,12,744
2026-8-11,拼多多,拼多多,72℃屋型鲜牛乳(950ml*12盒),270,14647.5
2026-8-11,拼多多,拼多多,优选鲜牛乳240ml*20,556,17480.64
2026-8-11,拼多多,拼多多,优选瓶装鲜牛乳(450ml*12瓶),593,18341.49
2026-8-11,拼多多,拼多多,轻能利乐冠—黄桃+大麦250g,32,1795.84
2026-8-11,拼多多,拼多多,72℃鲜牛乳（瓶）900mL,439,12875.87
2026-8-11,拼多多,拼多多,三元乐活（瓶）200mL*20,30,925.8
2026-8-11,拼多多,拼多多,三元乐活(瓶)450mL*12,516,17693.64
2026-8-11,拼多多,拼多多,三元乐活950mL*12,96,5470.08
2026-8-11,拼多多,拼多多,三元晚安奶250mL*20,56,4417.28
2026-8-11,拼多多,拼多多,极致A2鲜奶240*20,62,1982.14
2026-8-11,拼多多,拼多多,极致A2鲜奶900*6,95,2795.85
2026-8-11,拼多多,拼多多,极致有机鲜牛奶 900ML,532,17657.08
2026-8-11,拼多多,拼多多,极致有机鲜牛奶240ML,196,6781.6
2026-8-11,拼多多,拼多多,三元真的好巧200mL*20,149,12201.61
2026-8-11,拼多多,拼多多,三元芋你鲜活450mL*12,75,2896.5
2026-8-11,拼多多,拼多多,三元青提芝士杯酸130g*24,3,168.81
2026-8-11,拼多多,拼多多,三元乐活有机牛乳200mL*20,28,1167.32
2026-8-11,拼多多,拼多多,北京酸奶原味瓶200g*24,100,5685
2026-8-11,拼多多,拼多多,北京酸奶原味杯130g*24,478,20286.32
2026-8-11,拼多多,拼多多,北京酸奶草莓杯130g*24,16,824.96
2026-8-11,拼多多,拼多多,北京酸奶酸木瓜杯130g*24,8,428.96
2026-8-11,拼多多,拼多多,北京酸奶青柠杯130g*24,8,433.92
2026-8-11,拼多多,拼多多,北京酸奶草莓瓶200g*24,1,74.5
2026-8-11,拼多多,拼多多,北京酸奶酸木瓜瓶200g*24,6,455.34
2026-8-11,拼多多,拼多多,72℃屋型鲜牛乳(490ml*12盒),102,3182.4
2026-8-11,拼多多,拼多多,大大果块桑葚+蓝莓260g*12,91,2609.88
2026-8-11,拼多多,拼多多,大果块草莓+桑葚260g*12,116,3418.52
2026-8-11,拼多多,拼多多,大果块草莓+黄桃260g*12,91,2573.48
2026-8-11,拼多多,拼多多,大果块黄桃+芒果260g*12,132,3690.72
2026-8-11,拼多多,拼多多,蜂蜜,219,0
2026-8-11,拼多多,拼多多,雪凝原味盒酸800g*12,192,16510.08
2026-8-11,拼多多,拼多多,雪凝奶皮子酸奶原味800g*12,69,5958.84
2026-8-11,拼多多,拼多多,雪凝炭烧奶皮子杯酸130g*24,318,9877.08
2026-8-11,拼多多,拼多多,雪凝炭烧奶皮子酸奶盒装800g*12,68,6413.76
2026-8-11,拼多多,拼多多,雪凝茯苓杯装酸奶150g*4*14,331,16781.7
2026-8-11,新零售,新零售,72℃鲜牛乳（瓶）900mL,16398,480953.34
2026-8-11,新零售,新零售,三元真的好巧200mL*20,4700,384883
2026-8-11,新零售,新零售,三元芋你鲜活200mL*20,40,1354.4
2026-8-11,新零售,新零售,中脱（1*12）,1032,31548.24
2026-8-11,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),5004,154773.72
2026-8-11,新零售,新零售,全脂桶（1*6）,1866,96397.56
2026-8-11,新零售,新零售,全脂酸牛奶原味(100g*8),192,896.64
2026-8-11,新零售,新零售,北京酸奶原味四连杯130g*4*6,1374,65429.88
2026-8-11,新零售,新零售,北京酸奶草莓四连杯130g*4*6,426,24409.8
2026-8-11,新零售,新零售,大果块黄桃+芒果260g*12,720,20131.2
2026-8-11,新零售,新零售,天然桶装酸牛奶(1*6),2268,125556.48
2026-8-11,新零售,新零售,小康（1*12）,5580,94078.8
2026-8-11,新零售,新零售,极致A2鲜奶240*20,560,17903.2
2026-8-11,新零售,新零售,极致A2鲜奶900*6,1470,43262.1
2026-8-11,新零售,新零售,极致有机鲜牛奶 900ML,5112,169667.28
2026-8-11,新零售,新零售,极致有机鲜牛奶240ML,7760,268496
2026-8-11,新零售,新零售,特品纯鲜牛奶(1*60),21660,1306314.6
2026-8-11,新零售,新零售,益菌多原味（125g*8*12）,1260,105840
2026-8-11,新零售,新零售,益菌多无蔗糖（125g*8*12）,432,39199.68
2026-8-11,新零售,新零售,盒马日日鲜A2星期二250mL*20,8060,0
2026-8-11,新零售,新零售,盒马日日鲜星期二950ml,13836,62538.72
2026-8-11,新零售,新零售,盒马红颜草莓奶450mL*12,15228,606531.24
2026-8-11,新零售,新零售,盒马蓝莓黑加仑冰奶450ml*12,10728,559894.32
2026-8-11,新零售,新零售,简卡原味八连杯100g*8*12,1872,127501.92
2026-8-11,新零售,新零售,简卡原味袋五连包150g*5*10,790,41103.7
2026-8-11,新零售,新零售,老北京杯装酸牛奶(139g*24),720,22788
2026-8-11,新零售,新零售,脱脂桶（1*6）,120,6206.4
2026-8-11,新零售,新零售,袋装天然酸奶(180g*60),1920,100300.8
2026-8-11,新零售,新零售,雪凝炭烧奶皮子杯酸130g*24,72,2236.32
2026-8-11,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,2002,101501.4
2026-8-11,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,3010,161968.1
2026-8-12,京东,京东POP,72℃屋型鲜牛乳(950ml*12盒),135,7323.75
2026-8-12,京东,京东POP,优选鲜牛乳240ml*20,597,18769.68
2026-8-12,京东,京东POP,优选瓶装鲜牛乳(450ml*12瓶),10,309.3
2026-8-12,京东,京东POP,全脂桶（1*6）,48,2479.68
2026-8-12,京东,京东POP,轻能利乐冠—蓝莓+大麦250g,8,462.8
2026-8-12,京东,京东POP,轻能利乐冠—黄桃+大麦250g,160,8979.2
2026-8-12,京东,京东POP,三元166风味发酵乳182g*30,25,1639.25
2026-8-12,京东,京东POP,72℃鲜牛乳（瓶）900mL,21,615.93
2026-8-12,京东,京东POP,三元乐活（瓶）200mL*20,20,617.2
2026-8-12,京东,京东POP,三元乐活(瓶)450mL*12,12,411.48
2026-8-12,京东,京东POP,三元乐活950mL*12,40,2279.2
2026-8-12,京东,京东POP,三元晚安奶250mL*20,6,473.28
2026-8-12,京东,京东POP,极致72℃低脂鲜奶240mL*20,13,442
2026-8-12,京东,京东POP,极致A2鲜奶240*20,67,2141.99
2026-8-12,京东,京东POP,极致A2鲜奶900*6,39,1147.77
2026-8-12,京东,京东POP,极致有机鲜牛奶 900ML,93,3086.67
2026-8-12,京东,京东POP,极致有机鲜牛奶240ML,247,8546.2
2026-8-12,京东,京东POP,三元真的好巧200mL*20,108,8844.12
2026-8-12,京东,京东POP,三元真的好巧450mL*12,12,1244.16
2026-8-12,京东,京东POP,三元草莓黑米杯酸130g*24,15,789.45
2026-8-12,京东,京东POP,三元青提芝士杯酸130g*24,6,337.62
2026-8-12,京东,京东POP,冰箱贴套装,32,0
2026-8-12,京东,京东POP,北京酸奶原味瓶200g*24,224,12734.4
2026-8-12,京东,京东POP,北京酸奶原味杯130g*24,98,4159.12
2026-8-12,京东,京东POP,北京酸奶草莓瓶200g*24,22,1639
2026-8-12,京东,京东POP,北京酸奶酸木瓜瓶200g*24,2,151.78
2026-8-12,京东,京东POP,大大果块桑葚+蓝莓260g*12,12,344.16
2026-8-12,京东,京东POP,天然桶装酸牛奶1kg,44,2178.88
2026-8-12,京东,京东POP,安德鲁蜂蜜,49,0
2026-8-12,京东,京东POP,简卡原味袋五连包150g*5*10,12,624.36
2026-8-12,京东,京东POP,老北京杯装酸牛奶(139g*24),8,253.2
2026-8-12,京东,京东POP,雪凝奶皮子酸奶原味800g*12,4,345.44
2026-8-12,京东,京东POP,雪凝炭烧奶皮子酸奶盒装800g*12,2,188.64
2026-8-12,京东,京东POP,雪凝茯苓杯装酸奶150g*4*14,12,608.4
2026-8-12,京东,京东自营,72℃屋型鲜牛乳(950ml*12盒),972,52731
2026-8-12,京东,京东自营,72℃鲜牛乳（瓶）900mL,612,17949.96
2026-8-12,京东,京东自营,三元乐活(瓶)450mL*12,12,411.48
2026-8-12,京东,京东自营,三元乐活950mL*12,132,7521.36
2026-8-12,京东,京东自营,三元乐活瓶装高温杀菌乳450mL*6,12,221.88
2026-8-12,京东,京东自营,三元乐活（瓶）200mL*20,1000,30860
2026-8-12,京东,京东自营,三元真的好巧200mL*20,40,3275.6
2026-8-12,京东,京东自营,三元纯牛奶180mL*12,60,794.4
2026-8-12,京东,京东自营,三元老北京酸牛奶（139g*8*4）,40,2023.2
2026-8-12,京东,京东自营,三元芋你鲜活450mL*12,24,926.88
2026-8-12,京东,京东自营,优选鲜牛乳240ml*20,2340,73569.6
2026-8-12,京东,京东自营,全脂桶（1*6）,420,21697.2
2026-8-12,京东,京东自营,天然桶装酸牛奶(1*6),132,7307.52
2026-8-12,京东,京东自营,小康（1*12）,936,15780.96
2026-8-12,京东,京东自营,极致72℃A2鲜奶240mL*20,60,2040
2026-8-12,京东,京东自营,极致72℃A2鲜奶900mL*6,6,190.8
2026-8-12,京东,京东自营,极致72℃低脂鲜奶240mL*20,60,2040
2026-8-12,京东,京东自营,极致72℃低脂鲜奶900mL*6,6,190.8
2026-8-12,京东,京东自营,极致A2鲜奶240*20,300,9591
2026-8-12,京东,京东自营,极致A2鲜奶900*6,84,2472.12
2026-8-12,京东,京东自营,极致有机鲜牛奶 900ML,156,5177.64
2026-8-12,京东,京东自营,极致有机鲜牛奶240ML,240,8304
2026-8-12,京东,京东自营,益菌多原味DSHB（125g*16*6）,6,439.08
2026-8-12,京东,京东自营,益菌多无蔗糖DSHB（125g*16*6）,6,482.46
2026-8-12,京东,京东自营,脱脂桶（1*6）,168,8688.96
2026-8-12,京东,京东自营,袋装天然酸奶(180g*60),600,31344
2026-8-12,京东,京东自营,轻能利乐冠DSHB-蓝莓+大麦250g*4,36,365.4
2026-8-12,京东,京东自营,轻能利乐冠DSHB-黄桃+大麦250g*4,114,1121.76
2026-8-12,京东,京东自营,雪凝原味盒酸800g*12,48,4127.52
2026-8-12,京东,京东自营,雪凝奶皮子酸奶原味800g*12,36,3108.96
2026-8-12,京东,京东自营,雪凝茯苓杯装酸奶DSHB(150g*8*6),18,852.3
2026-8-12,其他,其他,优选鲜牛乳240ml*20,35,1100.4
2026-8-12,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),13,402.09
2026-8-12,其他,其他,三元乐活（瓶）200mL*20,180,5554.8
2026-8-12,其他,其他,三元乐活(瓶)450mL*12,42,1440.18
2026-8-12,其他,其他,极致A2鲜奶240*20,15,479.55
2026-8-12,其他,其他,极致有机鲜牛奶 900ML,6,199.14
2026-8-12,其他,其他,极致有机鲜牛奶240ML,10,346
2026-8-12,其他,其他,三元真的好巧450mL*12,123,12752.64
2026-8-12,其他,其他,三元草莓黑米杯酸130g*24,4,210.52
2026-8-12,其他,其他,三元草莓黑米三连杯130g*3*8,240,13183.2
2026-8-12,其他,其他,三元青提芝士杯酸130g*24,4,225.08
2026-8-12,其他,其他,三元乐活有机牛乳200mL*20,14,583.66
2026-8-12,其他,其他,北京酸奶原味杯130g*24,6,254.64
2026-8-12,其他,其他,北京酸奶酸木瓜杯130g*24,3,160.86
2026-8-12,其他,其他,北京酸奶青柠杯130g*24,3,162.72
2026-8-12,其他,其他,系统自动虚拟货品,48,0
2026-8-12,其他,其他,雪凝奶皮子酸奶原味800g*12,21,1813.56
2026-8-12,其他,其他,雪凝炭烧奶皮子杯酸130g*24,50,1553
2026-8-12,其他,其他,雪凝炭烧奶皮子酸奶盒装800g*12,27,2546.64
2026-8-12,天猫,猫旗,72℃屋型鲜牛乳(950ml*12盒),33,1790.25
2026-8-12,天猫,猫旗,优选鲜牛乳240ml*20,160,5030.4
2026-8-12,天猫,猫旗,全脂桶（1*6）,228,11778.48
2026-8-12,天猫,猫旗,三元166风味发酵乳182g*30,8,524.56
2026-8-12,天猫,猫旗,72℃鲜牛乳（瓶）900mL,197,5778.01
2026-8-12,天猫,猫旗,三元乐活（瓶）200mL*20,1826,56350.36
2026-8-12,天猫,猫旗,三元乐活(瓶)450mL*12,6,205.74
2026-8-12,天猫,猫旗,三元乐活950mL*12,298,16980.04
2026-8-12,天猫,猫旗,极致72℃低脂鲜奶240mL*20,2,68
2026-8-12,天猫,猫旗,极致A2鲜奶240*20,178,5690.66
2026-8-12,天猫,猫旗,极致A2鲜奶900*6,8,235.44
2026-8-12,天猫,猫旗,极致有机鲜牛奶 900ML,99,3285.81
2026-8-12,天猫,猫旗,极致有机鲜牛奶240ML,219,7577.4
2026-8-12,天猫,猫旗,三元真的好巧200mL*20,443,36277.27
2026-8-12,天猫,猫旗,三元真的好巧450mL*12,168,17418.24
2026-8-12,天猫,猫旗,三元芋你鲜活200mL*20,10,338.6
2026-8-12,天猫,猫旗,三元草莓黑米杯酸130g*24,28,1473.64
2026-8-12,天猫,猫旗,三元青提芝士杯酸130g*24,44,2475.88
2026-8-12,天猫,猫旗,三元乐活有机牛乳200mL*20,182,7587.58
2026-8-12,天猫,猫旗,北京酸奶原味瓶200g*24,340,19329
2026-8-12,天猫,猫旗,北京酸奶原味杯130g*24,2324,98630.56
2026-8-12,天猫,猫旗,北京酸奶草莓杯130g*24,2,103.12
2026-8-12,天猫,猫旗,北京酸奶酸木瓜杯130g*24,4,214.48
2026-8-12,天猫,猫旗,北京酸奶青柠杯130g*24,14,759.36
2026-8-12,天猫,猫旗,北京酸奶草莓瓶200g*24,33,2458.5
2026-8-12,天猫,猫旗,北京酸奶酸木瓜瓶200g*24,59,4477.51
2026-8-12,天猫,猫旗,北京酸奶青柠瓶200g*24,13,953.42
2026-8-12,天猫,猫旗,大果块草莓+桑葚260g*12,7,206.29
2026-8-12,天猫,猫旗,大果块黄桃+芒果260g*12,20,559.2
2026-8-12,天猫,猫旗,天然桶装酸牛奶1kg,10,495.2
2026-8-12,天猫,猫旗,安德鲁蜂蜜,75,0
2026-8-12,天猫,猫旗,极致72℃A2鲜奶240mL*20,6,204
2026-8-12,天猫,猫旗,极致72℃A2鲜奶900mL*6,2,63.6
2026-8-12,天猫,猫旗,海报,78,0
2026-8-12,天猫,猫旗,简卡原味袋五连包150g*5*10,13,676.39
2026-8-12,天猫,猫旗,老北京杯装酸牛奶(139g*24),134,4241.1
2026-8-12,天猫,猫旗,芭芭农场DM单,360,0
2026-8-12,天猫,猫旗,雪凝原味盒酸800g*12,4,343.96
2026-8-12,天猫,猫旗,雪凝奶皮子酸奶原味800g*12,15,1295.4
2026-8-12,天猫,猫旗,雪凝炭烧奶皮子酸奶盒装800g*12,85,8017.2
2026-8-12,天猫,猫旗,雪凝茯苓杯装酸奶150g*4*14,55,2788.5
2026-8-12,天猫,猫超,72℃屋型鲜牛乳(950ml*12盒),30,1627.5
2026-8-12,天猫,猫超,优选鲜牛乳240ml*20,178,5596.32
2026-8-12,天猫,猫超,优选瓶装鲜牛乳(450ml*12瓶),26,804.18
2026-8-12,天猫,猫超,全脂桶（1*6）,8,413.28
2026-8-12,天猫,猫超,轻能利乐冠—蓝莓+大麦250g,32,1851.2
2026-8-12,天猫,猫超,轻能利乐冠—黄桃+大麦250g,32,1795.84
2026-8-12,天猫,猫超,72℃鲜牛乳（瓶）900mL,8,234.64
2026-8-12,天猫,猫超,三元乐活（瓶）200mL*20,127,3919.22
2026-8-12,天猫,猫超,三元乐活(瓶)450mL*12,12,411.48
2026-8-12,天猫,猫超,三元乐活950mL*12,188,10712.24
2026-8-12,天猫,猫超,极致A2鲜奶240*20,16,511.52
2026-8-12,天猫,猫超,极致A2鲜奶900*6,8,235.44
2026-8-12,天猫,猫超,极致有机鲜牛奶 900ML,6,199.14
2026-8-12,天猫,猫超,极致有机鲜牛奶240ML,45,1557
2026-8-12,天猫,猫超,三元真的好巧200mL*20,185,15149.65
2026-8-12,天猫,猫超,三元青提芝士杯酸130g*24,36,2025.72
2026-8-12,天猫,猫超,北京酸奶原味杯130g*24,56,2376.64
2026-8-12,天猫,猫超,安德鲁蜂蜜,28,0
2026-8-12,天猫,猫超,老北京杯装酸牛奶(139g*24),60,1899
2026-8-12,天猫,猫超,雪凝茯苓杯装酸奶150g*4*14,27,1368.9
2026-8-12,抖音,抖音,丁禹兮礼盒--2.0(抖音）,3,0
2026-8-12,抖音,抖音,优选鲜牛乳240ml*20,262,8237.28
2026-8-12,抖音,抖音,优选瓶装鲜牛乳(450ml*12瓶),122,3773.46
2026-8-12,抖音,抖音,轻能利乐冠—蓝莓+大麦250g,2,115.7
2026-8-12,抖音,抖音,轻能利乐冠—黄桃+大麦250g,10,561.2
2026-8-12,抖音,抖音,三元乐活（瓶）200mL*20,3628,111960.08
2026-8-12,抖音,抖音,三元乐活(瓶)450mL*12,40,1371.6
2026-8-12,抖音,抖音,三元晚安奶250mL*20,40,3155.2
2026-8-12,抖音,抖音,极致A2鲜奶240*20,165,5275.05
2026-8-12,抖音,抖音,极致A2鲜奶900*6,4,117.72
2026-8-12,抖音,抖音,极致有机鲜牛奶 900ML,19,630.61
2026-8-12,抖音,抖音,极致有机鲜牛奶240ML,140,4844
2026-8-12,抖音,抖音,三元真的好巧200mL*20,145,11874.05
2026-8-12,抖音,抖音,三元真的好巧450mL*12,30,3110.4
2026-8-12,抖音,抖音,三元芋你鲜活200mL*20,258,8735.88
2026-8-12,抖音,抖音,三元草莓黑米杯酸130g*24,834,43893.42
2026-8-12,抖音,抖音,三元青提芝士杯酸130g*24,552,31061.04
2026-8-12,抖音,抖音,北京酸奶原味瓶200g*24,394,22398.9
2026-8-12,抖音,抖音,北京酸奶原味杯130g*24,1000,42440
2026-8-12,抖音,抖音,北京酸奶酸木瓜杯130g*24,38,2037.56
2026-8-12,抖音,抖音,北京酸奶青柠杯130g*24,22,1193.28
2026-8-12,抖音,抖音,北京酸奶草莓瓶200g*24,66,4917
2026-8-12,抖音,抖音,北京酸奶酸木瓜瓶200g*24,6,455.34
2026-8-12,抖音,抖音,北京酸奶青柠瓶200g*24,12,880.08
2026-8-12,抖音,抖音,烤橙子陈皮爆珠杯酸130g*24,3244,179068.8
2026-8-12,抖音,抖音,玻璃杯,4,0
2026-8-12,抖音,抖音,礼盒,2,0
2026-8-12,抖音,抖音,老北京杯装酸牛奶(139g*24),144,4557.6
2026-8-12,抖音,抖音,蜂蜜,128,0
2026-8-12,抖音,抖音,镭射卡,102,0
2026-8-12,抖音,抖音,雪凝奶皮子酸奶原味800g*12,2903,250703.08
2026-8-12,抖音,抖音,雪凝炭烧奶皮子杯酸130g*24,212,6584.72
2026-8-12,抖音,抖音,雪凝炭烧奶皮子酸奶盒装800g*12,7447,702401.04
2026-8-12,拼多多,拼多多,100g原味酸奶,10,620
2026-8-12,拼多多,拼多多,72℃屋型鲜牛乳(950ml*12盒),441,23924.25
2026-8-12,拼多多,拼多多,优选鲜牛乳240ml*20,910,28610.4
2026-8-12,拼多多,拼多多,优选瓶装鲜牛乳(450ml*12瓶),70,2165.1
2026-8-12,拼多多,拼多多,轻能利乐冠—蓝莓+大麦250g,70,4049.5
2026-8-12,拼多多,拼多多,轻能利乐冠—黄桃+大麦250g,46,2581.52
2026-8-12,拼多多,拼多多,72℃鲜牛乳（瓶）900mL,2070,60713.1
2026-8-12,拼多多,拼多多,三元乐活（瓶）200mL*20,20,617.2
2026-8-12,拼多多,拼多多,三元乐活(瓶)450mL*12,114,3909.06
2026-8-12,拼多多,拼多多,三元乐活950mL*12,164,9344.72
2026-8-12,拼多多,拼多多,三元晚安奶250mL*20,30,2366.4
2026-8-12,拼多多,拼多多,极致A2鲜奶240*20,344,10997.68
2026-8-12,拼多多,拼多多,极致A2鲜奶900*6,104,3060.72
2026-8-12,拼多多,拼多多,极致有机鲜牛奶 900ML,102,3385.38
2026-8-12,拼多多,拼多多,极致有机鲜牛奶240ML,188,6504.8
2026-8-12,拼多多,拼多多,三元真的好巧200mL*20,72,5896.08
2026-8-12,拼多多,拼多多,三元芋你鲜活450mL*12,56,2162.72
2026-8-12,拼多多,拼多多,三元草莓黑米杯酸130g*24,8,421.04
2026-8-12,拼多多,拼多多,三元乐活有机牛乳200mL*20,18,750.42
2026-8-12,拼多多,拼多多,北京酸奶原味瓶200g*24,36,2046.6
2026-8-12,拼多多,拼多多,北京酸奶原味杯130g*24,124,5262.56
2026-8-12,拼多多,拼多多,北京酸奶草莓瓶200g*24,7,521.5
2026-8-12,拼多多,拼多多,北京酸奶酸木瓜瓶200g*24,14,1062.46
2026-8-12,拼多多,拼多多,72℃屋型鲜牛乳(490ml*12盒),117,3650.4
2026-8-12,拼多多,拼多多,大大果块桑葚+蓝莓260g*12,87,2495.16
2026-8-12,拼多多,拼多多,大果块草莓+桑葚260g*12,80,2357.6
2026-8-12,拼多多,拼多多,大果块草莓+黄桃260g*12,69,1951.32
2026-8-12,拼多多,拼多多,大果块黄桃+芒果260g*12,80,2236.8
2026-8-12,拼多多,拼多多,蜂蜜,60,0
2026-8-12,拼多多,拼多多,雪凝原味盒酸800g*12,110,9458.9
2026-8-12,拼多多,拼多多,雪凝奶皮子酸奶原味800g*12,287,24785.32
2026-8-12,拼多多,拼多多,雪凝炭烧奶皮子杯酸130g*24,680,21120.8
2026-8-12,拼多多,拼多多,雪凝炭烧奶皮子酸奶盒装800g*12,1017,95923.44
2026-8-12,拼多多,拼多多,雪凝茯苓杯装酸奶150g*4*14,250,12675
2026-8-12,新零售,新零售,72℃屋型鲜牛乳(950ml*12盒),24,1302
2026-8-12,新零售,新零售,72℃鲜牛乳（瓶）900mL,16368,480073.44
2026-8-12,新零售,新零售,中脱（1*12）,1752,53558.64
2026-8-12,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),5040,155887.2
2026-8-12,新零售,新零售,全脂桶（1*6）,2208,114065.28
2026-8-12,新零售,新零售,全脂酸牛奶原味(100g*8),588,2745.96
2026-8-12,新零售,新零售,北京酸奶原味四连杯130g*4*6,1128,53715.36
2026-8-12,新零售,新零售,北京酸奶草莓四连杯130g*4*6,516,29566.8
2026-8-12,新零售,新零售,大果块黄桃+芒果260g*12,468,13085.28
2026-8-12,新零售,新零售,天然桶装酸牛奶(1*6),1536,85032.96
2026-8-12,新零售,新零售,小康（1*12）,6516,109859.76
2026-8-12,新零售,新零售,小象有机鲜牛奶950mL*12,11700,760734
2026-8-12,新零售,新零售,极致A2鲜奶240*20,920,29412.4
2026-8-12,新零售,新零售,极致A2鲜奶900*6,1332,39200.76
